File_Name,Model,Optimized_Parameters,MAE
data/drug_release/263..csv,korsmeyer_Peppas,[42.012  0.703],3.2580227866614244
data/drug_release/263..csv,weibull,[1.731 1.127],0.7393002647283234
data/drug_release/263..csv,reciprocal,[58.178  0.331],1.7328887105725579
data/drug_release/264..csv,zero_order,[36.446],9.303258451619259
data/drug_release/264..csv,first_order,[0.702],0.9774623715532845
data/drug_release/264..csv,higuchi,[50.808],4.687121594080648
data/drug_release/264..csv,korsmeyer_Peppas,[47.477  0.633],2.702410535710276
data/drug_release/264..csv,weibull,[1.442 1.061],0.3655113228877518
data/drug_release/264..csv,reciprocal,[72.022  0.455],0.7909177434044858
data/drug_release/265..csv,zero_order,[31.045],4.991617096922968
data/drug_release/265..csv,first_order,[0.507],1.625422353180407
data/drug_release/265..csv,higuchi,[42.482],6.37549675796289
data/drug_release/265..csv,korsmeyer_Peppas,[37.149  0.754],1.718434845120661
data/drug_release/265..csv,weibull,[2.059 1.112],0.6183631295711671
data/drug_release/265..csv,reciprocal,[47.28   0.239],0.6526494163991392
data/drug_release/267..csv,zero_order,[6.368],33.40679017469634
data/drug_release/267..csv,first_order,[0.49],4.098896209715639
data/drug_release/267..csv,higuchi,[28.255],15.652720122234651
data/drug_release/267..csv,korsmeyer_Peppas,[42.788  0.326],11.724115838754333
data/drug_release/267..csv,weibull,[1.928 0.899],4.012424038878136
data/drug_release/267..csv,reciprocal,[68.161  0.598],4.982245841458804
data/drug_release/268..csv,zero_order,[2.648],14.794360509545744
data/drug_release/268..csv,first_order,[0.044],12.222100437161114
data/drug_release/268..csv,higuchi,[11.908],7.63472804187966
data/drug_release/268..csv,korsmeyer_Peppas,[20.376  0.27 ],2.588702498964518
data/drug_release/268..csv,weibull,[4.355 0.325],2.4086422915090226
data/drug_release/268..csv,reciprocal,[55.412  1.331],2.650071130273946
data/drug_release/269..csv,zero_order,[6.515],37.948170778451505
data/drug_release/269..csv,first_order,[0.823],4.1226173997650495
data/drug_release/269..csv,higuchi,[29.944],19.457969915502417
data/drug_release/269..csv,korsmeyer_Peppas,[54.734  0.245],9.859451629890236
data/drug_release/269..csv,weibull,[1.174 0.773],3.5577358025457486
data/drug_release/269..csv,reciprocal,[125.637   1.148],4.829132344835174
data/drug_release/270..csv,zero_order,[3.726],16.658606819731745
data/drug_release/270..csv,first_order,[0.084],11.553063524372005
data/drug_release/270..csv,higuchi,[16.217],7.0828660255304925
data/drug_release/270..csv,korsmeyer_Peppas,[25.057  0.317],2.4989807248422786
data/drug_release/270..csv,weibull,[3.443 0.416],1.9146594442861833
data/drug_release/270..csv,reciprocal,[39.107  0.612],3.7155011338283246
data/drug_release/271..csv,zero_order,[1.651],47.57425725697355
data/drug_release/271..csv,first_order,[0.99],9.787829155781617
data/drug_release/271..csv,higuchi,[14.82],36.333555703987656
data/drug_release/271..csv,korsmeyer_Peppas,[67.838  0.074],5.981330351637078
data/drug_release/271..csv,weibull,[0.926 0.241],5.776162360305044
data/drug_release/271..csv,reciprocal,[255.993   2.852],1.8561025782264093
data/drug_release/272..csv,zero_order,[1.628],35.657056168141786
data/drug_release/272..csv,first_order,[0.395],6.6866271004566125
data/drug_release/272..csv,higuchi,[13.93],24.36347599009911
data/drug_release/272..csv,korsmeyer_Peppas,[41.396  0.201],10.639645212758504
data/drug_release/272..csv,weibull,[2.34  0.885],6.6398304285594145
data/drug_release/272..csv,reciprocal,[68.825  0.762],4.126825556586173
data/drug_release/273..csv,zero_order,[0.437],2.1518938422494567
data/drug_release/273..csv,first_order,[0.005],2.1103030766583055
data/drug_release/273..csv,higuchi,[2.014],1.0030424408655143
data/drug_release/273..csv,korsmeyer_Peppas,[2.777 0.363],0.9693545251936255
data/drug_release/273..csv,weibull,[35.572  0.374],0.9551440950679039
data/drug_release/273..csv,reciprocal,[3.781 0.442],0.27126150965046375
data/drug_release/274..csv,zero_order,[0.281],1.2706808648584516
data/drug_release/274..csv,first_order,[0.003],1.2548548278687985
data/drug_release/274..csv,higuchi,[1.268],0.4450102827629417
data/drug_release/274..csv,korsmeyer_Peppas,[1.811 0.348],0.2860594955868271
data/drug_release/274..csv,weibull,[54.77   0.354],0.2815470354164647
data/drug_release/274..csv,reciprocal,[2.229 0.413],0.10524090248088439
data/drug_release/275..csv,zero_order,[0.218],1.0486099399353455
data/drug_release/275..csv,first_order,[0.002],1.0378331993668464
data/drug_release/275..csv,higuchi,[0.979],0.4038983168057537
data/drug_release/275..csv,korsmeyer_Peppas,[1.316 0.374],0.33180662271310013
data/drug_release/275..csv,weibull,[75.586  0.379],0.32866274137428186
data/drug_release/275..csv,reciprocal,[1.64  0.385],0.03442612857611045
data/drug_release/276..csv,zero_order,[0.135],0.6617449902030873
data/drug_release/276..csv,first_order,[0.001],0.6577058528593804
data/drug_release/276..csv,higuchi,[0.607],0.22589276790477347
data/drug_release/276..csv,korsmeyer_Peppas,[0.859 0.352],0.1583842175842482
data/drug_release/276..csv,weibull,[115.988   0.355],0.1575059642179073
data/drug_release/276..csv,reciprocal,[0.998 0.379],0.05439553114606125
data/drug_release/277..csv,zero_order,[0.147],1.7529520312462137
data/drug_release/277..csv,first_order,[0.002],1.739360539620375
data/drug_release/277..csv,higuchi,[0.956],0.9983806139021314
data/drug_release/277..csv,korsmeyer_Peppas,[2.123 0.257],0.6025325395608874
data/drug_release/277..csv,weibull,[46.699  0.263],0.5989311531896813
data/drug_release/277..csv,reciprocal,[2.371 0.431],0.16607176391266615
data/drug_release/278..csv,zero_order,[0.192],2.134474853666513
data/drug_release/278..csv,first_order,[0.002],2.110179120772376
data/drug_release/278..csv,higuchi,[1.234],1.1544348675984943
data/drug_release/278..csv,korsmeyer_Peppas,[2.454 0.291],0.7920553618876254
data/drug_release/278..csv,weibull,[40.417  0.299],0.7857841806343948
data/drug_release/278..csv,reciprocal,[2.334 0.316],0.24571046965615545
data/drug_release/279..csv,zero_order,[0.172],1.13112875989938
data/drug_release/279..csv,first_order,[0.002],1.1101976659816917
data/drug_release/279..csv,higuchi,[1.048],0.4438819635437504
data/drug_release/279..csv,korsmeyer_Peppas,[1.225 0.453],0.42392169793824985
data/drug_release/279..csv,weibull,[81.892  0.463],0.4176420686871147
data/drug_release/279..csv,reciprocal,[0.776 0.097],0.1085696238797443
data/drug_release/280..csv,zero_order,[0.482],1.729919501387448
data/drug_release/280..csv,first_order,[0.006],2.934862247132601
data/drug_release/280..csv,higuchi,[4.351],7.1872895822262
data/drug_release/280..csv,korsmeyer_Peppas,[0.358 1.066],1.5707864435771683
data/drug_release/280..csv,weibull,[300.      1.148],1.6763307024024472
data/drug_release/280..csv,reciprocal,[ 0.465 -0.   ],1.7283533036926502
data/drug_release/281..csv,zero_order,[1.435],19.083559364532817
data/drug_release/281..csv,first_order,[0.028],15.053823952906392
data/drug_release/281..csv,higuchi,[9.533],10.055793102388462
data/drug_release/281..csv,korsmeyer_Peppas,[23.259  0.219],5.190200753495279
data/drug_release/281..csv,weibull,[3.863 0.285],4.724683886024264
data/drug_release/281..csv,reciprocal,[34.374  0.68 ],1.5377339828405439
data/drug_release/282..csv,zero_order,[1.366],6.227989267111623
data/drug_release/282..csv,first_order,[0.024],3.917569960489057
data/drug_release/282..csv,higuchi,[9.241],9.032000885630369
data/drug_release/282..csv,korsmeyer_Peppas,[3.529 0.76 ],5.120083738607597
data/drug_release/282..csv,weibull,[94.123  1.238],2.2579376101903046
data/drug_release/282..csv,reciprocal,[2.258 0.012],3.972892386989837
data/drug_release/283..csv,zero_order,[3.628],36.088538668034175
data/drug_release/283..csv,first_order,[0.283],10.297976313695592
data/drug_release/283..csv,higuchi,[20.354],19.612495067907346
data/drug_release/283..csv,korsmeyer_Peppas,[43.569  0.23 ],7.956505471022981
data/drug_release/283..csv,weibull,[1.957 0.5  ],4.424812850818686
data/drug_release/283..csv,reciprocal,[68.716  0.756],1.683121280278913
data/drug_release/284..csv,zero_order,[3.749],12.839911750825285
data/drug_release/284..csv,first_order,[0.052],11.72987176914045
data/drug_release/284..csv,higuchi,[12.429],8.062149597086806
data/drug_release/284..csv,korsmeyer_Peppas,[21.828  0.211],4.459728520968519
data/drug_release/284..csv,weibull,[4.03  0.249],4.262606183022573
data/drug_release/284..csv,reciprocal,[123.408   3.669],0.5436171791592677
data/drug_release/285..csv,zero_order,[3.603],11.053312239542285
data/drug_release/285..csv,first_order,[0.048],10.081129733109256
data/drug_release/285..csv,higuchi,[11.756],6.526514274071874
data/drug_release/285..csv,korsmeyer_Peppas,[19.77   0.232],3.3307393623891013
data/drug_release/285..csv,weibull,[4.506 0.269],3.140404694548249
data/drug_release/285..csv,reciprocal,[82.55   2.549],0.9854275539650947
data/drug_release/286..csv,zero_order,[1.31],20.595331255530553
data/drug_release/286..csv,first_order,[0.046],11.879953198694174
data/drug_release/286..csv,higuchi,[10.32],10.460855470931211
data/drug_release/286..csv,korsmeyer_Peppas,[19.531  0.325],8.495884342217847
data/drug_release/286..csv,weibull,[5.523 0.495],6.9074441204278445
data/drug_release/286..csv,reciprocal,[12.54   0.162],2.9880429764106933
data/drug_release/287..csv,zero_order,[1.163],15.879831448836399
data/drug_release/287..csv,first_order,[0.026],10.80563171009863
data/drug_release/287..csv,higuchi,[8.962],7.594831004426329
data/drug_release/287..csv,korsmeyer_Peppas,[13.865  0.38 ],6.957933044545748
data/drug_release/287..csv,weibull,[8.066 0.532],5.860159259573417
data/drug_release/287..csv,reciprocal,[7.904 0.108],2.5969133787948158
data/drug_release/288..csv,zero_order,[4.645],27.48256074127721
data/drug_release/288..csv,first_order,[0.271],12.068251268081776
data/drug_release/288..csv,higuchi,[21.276],13.901136143988571
data/drug_release/288..csv,korsmeyer_Peppas,[36.652  0.291],7.7407984738159845
data/drug_release/288..csv,weibull,[2.255 0.514],4.340260597545378
data/drug_release/288..csv,reciprocal,[60.947  0.689],2.1009162749372035
data/drug_release/289..csv,zero_order,[4.379],25.222193941853487
data/drug_release/289..csv,first_order,[0.202],12.918638141745557
data/drug_release/289..csv,higuchi,[19.987],11.875741664883273
data/drug_release/289..csv,korsmeyer_Peppas,[32.696  0.305],6.960560617306891
data/drug_release/289..csv,weibull,[2.616 0.496],4.620399133703443
data/drug_release/289..csv,reciprocal,[49.093  0.586],2.1411264954293148
data/drug_release/290..csv,zero_order,[6.167],20.554337591811695
data/drug_release/290..csv,first_order,[0.225],2.2210965352562
data/drug_release/290..csv,higuchi,[24.783],7.070737012655581
data/drug_release/290..csv,korsmeyer_Peppas,[28.744  0.434],7.731421443668903
data/drug_release/290..csv,weibull,[3.91  0.904],1.7228639153757361
data/drug_release/290..csv,reciprocal,[30.013  0.256],2.5001654014087245
data/drug_release/291..csv,zero_order,[5.34],17.537041140649542
data/drug_release/291..csv,first_order,[0.162],4.120171944463803
data/drug_release/291..csv,higuchi,[21.301],6.463109035491635
data/drug_release/291..csv,korsmeyer_Peppas,[23.517  0.456],6.9229539898558405
data/drug_release/291..csv,weibull,[4.443 0.78 ],2.3737987448385995
data/drug_release/291..csv,reciprocal,[25.024  0.244],1.5184279754837087
data/drug_release/292..csv,zero_order,[5.69],18.61336782335271
data/drug_release/292..csv,first_order,[0.186],3.6792147864070044
data/drug_release/292..csv,higuchi,[22.808],6.221747772145251
data/drug_release/292..csv,korsmeyer_Peppas,[26.174  0.439],6.72459164524851
data/drug_release/292..csv,weibull,[4.083 0.81 ],1.892779313463097
data/drug_release/292..csv,reciprocal,[27.205  0.251],1.9000932854959085
data/drug_release/293..csv,zero_order,[0.315],7.495839941117822
data/drug_release/293..csv,first_order,[0.004],7.3848182697525555
data/drug_release/293..csv,higuchi,[2.462],5.7212731084072415
data/drug_release/293..csv,korsmeyer_Peppas,[8.431 0.105],3.4017189376070363
data/drug_release/293..csv,weibull,[11.368  0.111],3.3982521443107903
data/drug_release/293..csv,reciprocal,[36.378  3.01 ],2.432341195185591
data/drug_release/294..csv,zero_order,[1.371],14.90626358870838
data/drug_release/294..csv,first_order,[0.038],5.28867654641813
data/drug_release/294..csv,higuchi,[10.403],8.337464680170264
data/drug_release/294..csv,korsmeyer_Peppas,[10.792  0.49 ],8.390685864566542
data/drug_release/294..csv,weibull,[14.783  0.801],5.077725737739761
data/drug_release/294..csv,reciprocal,[5.869 0.057],4.227427912357893
data/drug_release/295..csv,zero_order,[0.14],4.44200233701308
data/drug_release/295..csv,first_order,[0.002],4.2672125066647135
data/drug_release/295..csv,higuchi,[1.626],2.2528642984989564
data/drug_release/295..csv,korsmeyer_Peppas,[4.853 0.261],0.7323373321041501
data/drug_release/295..csv,weibull,[20.423  0.278],0.7173867341210896
data/drug_release/295..csv,reciprocal,[2.58  0.151],0.8588744140235622
data/drug_release/296..csv,zero_order,[0.086],1.7881529678233905
data/drug_release/296..csv,first_order,[0.001],1.7163826442966441
data/drug_release/296..csv,higuchi,[0.963],0.5030221187199012
data/drug_release/296..csv,korsmeyer_Peppas,[1.497 0.404],0.37998519768481065
data/drug_release/296..csv,weibull,[67.875  0.419],0.3856133141265209
data/drug_release/296..csv,reciprocal,[0.445 0.035],0.7525797472628781
data/drug_release/297..csv,zero_order,[0.074],1.5003950427833075
data/drug_release/297..csv,first_order,[0.001],1.4467914039030152
data/drug_release/297..csv,higuchi,[0.835],0.430712116517517
data/drug_release/297..csv,korsmeyer_Peppas,[1.258 0.411],0.3298099232148888
data/drug_release/297..csv,weibull,[80.652  0.424],0.33611611962755256
data/drug_release/297..csv,reciprocal,[0.368 0.033],0.6380411346711946
data/drug_release/298..csv,zero_order,[0.601],10.020440811811536
data/drug_release/298..csv,first_order,[0.009],8.779060163547877
data/drug_release/298..csv,higuchi,[5.37],4.800428974199965
data/drug_release/298..csv,korsmeyer_Peppas,[9.609 0.354],3.324449794799034
data/drug_release/298..csv,weibull,[10.484  0.421],2.903031032275823
data/drug_release/298..csv,reciprocal,[6.491 0.141],1.1996941749275842
data/drug_release/299..csv,zero_order,[0.306],2.6866289168285267
data/drug_release/299..csv,first_order,[0.004],2.388792647596485
data/drug_release/299..csv,higuchi,[2.57],0.47617883073107037
data/drug_release/299..csv,korsmeyer_Peppas,[2.222 0.536],0.4312018576290258
data/drug_release/299..csv,weibull,[47.734  0.579],0.49850577742890834
data/drug_release/299..csv,reciprocal,[0.821 0.023],1.2959751458535973
data/drug_release/300..csv,zero_order,[0.234],6.754514965909678
data/drug_release/300..csv,first_order,[0.003],6.181779148676306
data/drug_release/300..csv,higuchi,[2.705],3.0868703052101925
data/drug_release/300..csv,korsmeyer_Peppas,[7.204 0.286],0.6846201196350469
data/drug_release/300..csv,weibull,[13.821  0.319],0.6602546451366619
data/drug_release/300..csv,reciprocal,[2.71 0.09],1.8559399132997338
data/drug_release/301..csv,zero_order,[0.16],3.947379472695917
data/drug_release/301..csv,first_order,[0.002],3.67624123066458
data/drug_release/301..csv,higuchi,[1.809],1.3387783570162215
data/drug_release/301..csv,korsmeyer_Peppas,[3.232 0.374],0.7836739935592458
data/drug_release/301..csv,weibull,[31.566  0.4  ],0.7882255766438557
data/drug_release/301..csv,reciprocal,[1.113 0.05 ],1.3658235528947367
data/drug_release/302..csv,zero_order,[0.803],23.882017787009868
data/drug_release/302..csv,first_order,[0.05],2.237018828779434
data/drug_release/302..csv,higuchi,[9.326],10.874126719093937
data/drug_release/302..csv,korsmeyer_Peppas,[20.504  0.329],7.885600350496371
data/drug_release/302..csv,weibull,[12.957  0.845],1.0842321249710396
data/drug_release/302..csv,reciprocal,[7.252 0.066],1.7673186858502
data/drug_release/303..csv,zero_order,[0.581],11.631116517619901
data/drug_release/303..csv,first_order,[0.012],5.469314498487272
data/drug_release/303..csv,higuchi,[6.512],3.4760270992218736
data/drug_release/303..csv,korsmeyer_Peppas,[7.02  0.484],3.4696091259491078
data/drug_release/303..csv,weibull,[22.272  0.7  ],1.3857293112082258
data/drug_release/303..csv,reciprocal,[2.356 0.025],1.0820404501444454
data/drug_release/304..csv,zero_order,[0.485],7.646007274845286
data/drug_release/304..csv,first_order,[0.008],3.828280730588203
data/drug_release/304..csv,higuchi,[5.375],1.1620734059879312
data/drug_release/304..csv,korsmeyer_Peppas,[4.657 0.531],1.029459897875823
data/drug_release/304..csv,weibull,[32.651  0.708],1.0660376577075665
data/drug_release/304..csv,reciprocal,[1.355 0.014],2.0725066586145537
data/drug_release/305..csv,zero_order,[0.295],6.041702294126057
data/drug_release/305..csv,first_order,[0.004],4.730302924581193
data/drug_release/305..csv,higuchi,[3.312],1.2985080252042058
data/drug_release/305..csv,korsmeyer_Peppas,[3.901 0.465],1.2500722290300794
data/drug_release/305..csv,weibull,[29.762  0.542],0.9419707424516254
data/drug_release/305..csv,reciprocal,[1.126 0.023],0.6805176749794525
data/drug_release/306..csv,zero_order,[0.252],6.647664501267772
data/drug_release/306..csv,first_order,[0.003],5.891864970070967
data/drug_release/306..csv,higuchi,[2.896],3.0674094979298174
data/drug_release/306..csv,korsmeyer_Peppas,[4.806 0.39 ],2.6729732463147573
data/drug_release/306..csv,weibull,[22.104  0.441],2.4577965910730115
data/drug_release/306..csv,reciprocal,[1.796 0.05 ],0.470752902663001
data/drug_release/308..csv,zero_order,[1.064],5.9041569719627764
data/drug_release/308..csv,first_order,[0.014],5.137879325076253
data/drug_release/308..csv,higuchi,[6.544],2.7704068108724047
data/drug_release/308..csv,korsmeyer_Peppas,[6.729 0.492],2.7889572596227783
data/drug_release/308..csv,weibull,[15.239  0.565],3.0357627598652073
data/drug_release/308..csv,reciprocal,[3.745 0.066],4.073857175632582
data/drug_release/309..csv,zero_order,[2.317],26.08458595167072
data/drug_release/309..csv,first_order,[0.148],5.702076253684782
data/drug_release/309..csv,higuchi,[15.383],11.962209836934216
data/drug_release/309..csv,korsmeyer_Peppas,[28.879  0.307],6.1421317184276285
data/drug_release/309..csv,weibull,[3.594 0.571],2.910473893480757
data/drug_release/309..csv,reciprocal,[23.298  0.243],1.015602927194171
data/drug_release/310..csv,zero_order,[1.063],18.593798847158286
data/drug_release/310..csv,first_order,[0.017],16.942806126094766
data/drug_release/310..csv,higuchi,[7.622],11.640909722755325
data/drug_release/310..csv,korsmeyer_Peppas,[21.838  0.177],5.414634039186386
data/drug_release/310..csv,weibull,[4.082 0.218],5.084124054055818
data/drug_release/310..csv,reciprocal,[64.943  1.694],1.4238736052178294
data/drug_release/311..csv,zero_order,[1.58],17.873353531456385
data/drug_release/311..csv,first_order,[0.033],12.591170850932386
data/drug_release/311..csv,higuchi,[10.443],8.422595369150097
data/drug_release/311..csv,korsmeyer_Peppas,[19.452  0.309],4.226309701377001
data/drug_release/311..csv,weibull,[4.877 0.412],3.6909533805176373
data/drug_release/311..csv,reciprocal,[16.33   0.254],3.141211795239245
data/drug_release/312..csv,zero_order,[2.431],33.64651111812159
data/drug_release/312..csv,first_order,[0.26],6.518053853705433
data/drug_release/312..csv,higuchi,[16.737],19.35420721783327
data/drug_release/312..csv,korsmeyer_Peppas,[38.698  0.243],10.841539509271115
data/drug_release/312..csv,weibull,[2.415 0.573],7.690823558542276
data/drug_release/312..csv,reciprocal,[47.87   0.512],4.479532110605998
data/drug_release/313..csv,zero_order,[2.206],21.847190169130567
data/drug_release/313..csv,first_order,[0.116],11.192582286270449
data/drug_release/313..csv,higuchi,[14.42],11.014529871203763
data/drug_release/313..csv,korsmeyer_Peppas,[30.393  0.27 ],3.3303419988791916
data/drug_release/313..csv,weibull,[3.047 0.431],4.396198642741138
data/drug_release/313..csv,reciprocal,[24.458  0.285],6.416583312423813
data/drug_release/314..csv,zero_order,[0.907],7.6320718206753
data/drug_release/314..csv,first_order,[0.012],6.443577668201173
data/drug_release/314..csv,higuchi,[5.572],1.9344104260477109
data/drug_release/314..csv,korsmeyer_Peppas,[7.913 0.389],0.6954524378628625
data/drug_release/314..csv,weibull,[12.725  0.443],0.575777326710336
data/drug_release/314..csv,reciprocal,[4.795 0.124],1.406652794665591
data/drug_release/315..csv,zero_order,[0.882],7.899364718448114
data/drug_release/315..csv,first_order,[0.012],6.783309824547111
data/drug_release/315..csv,higuchi,[5.459],2.4254833879440385
data/drug_release/315..csv,korsmeyer_Peppas,[8.295 0.367],0.736208956506812
data/drug_release/315..csv,weibull,[11.886  0.412],0.6952248767344893
data/drug_release/315..csv,reciprocal,[5.648 0.16 ],1.9218884168373807
data/drug_release/316..csv,zero_order,[0.53],4.762157615529707
data/drug_release/316..csv,first_order,[0.006],4.412303996912243
data/drug_release/316..csv,higuchi,[3.28],1.4915436218049913
data/drug_release/316..csv,korsmeyer_Peppas,[4.858 0.375],0.508079690026275
data/drug_release/316..csv,weibull,[20.422  0.401],0.482212301488982
data/drug_release/316..csv,reciprocal,[3.341 0.156],0.9627124992401801
data/drug_release/317..csv,zero_order,[0.648],5.371052928846763
data/drug_release/317..csv,first_order,[0.008],4.835917058955003
data/drug_release/317..csv,higuchi,[3.97],1.4095800869105573
data/drug_release/317..csv,korsmeyer_Peppas,[5.627 0.389],0.5493551377875345
data/drug_release/317..csv,weibull,[17.648  0.422],0.5518394729780971
data/drug_release/317..csv,reciprocal,[3.473 0.127],1.5330561226833048
